CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12
43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;216,81;226,34;263,13;263,76;282,94;282,16;2,32;5,67;10,96;17,08;20,42;19,16;13,74;7,08;3,19;0,4;0,75;2,95;8,23;15,83;21,24;21,46;16,27;8,77;3,39;1,09;0,03;10,72;10,21;15,52;20,44;20,16;14,43;6,72;1,74;0,06;9,31;10,01;16,31;21,3;21,9;13,99;5,3;1,53;0,35;0;13,42;10,46;16,05;20,35;19,86;13,19;5,52;1,11;0,05;13,32;11,37;16,66;21,06;18,33;11,98;5,19;1,56;0,44;0,09;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Rural;210,75;223,54;257,69;263,27;272,29;275,36;2,39;6,85;13,15;19,67;20,32;17,79;11,12;5,83;2,6;0,28;0,81;2,85;9,35;16,95;21,96;21,19;15,2;7,72;2,9;1,03;0,04;10,74;12,3;18,7;22,12;18,66;11,46;4,73;1,28;0,02;8,92;10,2;17,3;21,57;21,59;13,7;4,74;1,61;0,36;0;16,69;14,09;18,93;20,59;16,77;9,17;3,39;0,37;0;15,04;12,81;18,88;23,3;16,99;9,08;2,87;0,82;0,21;0;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;216,37;226,14;262,86;263,94;282,94;282,41;2,32;5,75;11,12;17,27;20,41;19,06;13,55;6,99;3,15;0,39;0,76;2,94;8,31;15,91;21,29;21,44;16,19;8,69;3,35;1,08;0,03;10,69;10,35;15,75;20,53;20,03;14,23;6,63;1,75;0,06;9,25;10;16,34;21,28;21,83;13,99;5,31;1,59;0,41;0;13,46;10,5;16,04;20,29;19,76;13,18;5,56;1,17;0,05;13,31;11,35;16,64;21,03;18,24;11,94;5,21;1,61;0,51;0,15;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;216,82;226,35;263,32;263,99;283,23;282,6;2,32;5,67;10,96;17,07;20,41;19,16;13,74;7,08;3,19;0,4;0,75;2,95;8,23;15,83;21,24;21,46;16,27;8,77;3,39;1,09;0,03;10,68;10,18;15,49;20,39;20,15;14,47;6,8;1,79;0,06;9,28;9,98;16,26;21,25;21,85;14,02;5,36;1,59;0,41;0;13,37;10,41;15,96;20,28;19,84;13,29;5,61;1,19;0,05;13,26;11,31;16,58;20,97;18,28;12,02;5,27;1,63;0,52;0,15;0
43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Rural;210,9;223,7;257,77;263,33;272,06;275,53;2,38;6,82;13,13;19,59;20,3;17,88;11,14;5,91;2,59;0,27;0,8;2,84;9,3;16,88;21,9;21,24;15,31;7,75;2,89;1,06;0,04;10,71;12,29;18,68;22,08;18,71;11,48;4,74;1,3;0,02;8,9;10,19;17,28;21,54;21,61;13,76;4,75;1,61;0,36;0;16,57;14,18;19,34;20,5;16,54;9,28;3,24;0,35;0;14,67;12,86;19,08;23,4;17,38;8,67;2,95;0,78;0,2;0;0
43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;221,14;231,63;267,88;270,18;289,26;291,04;2,09;5,18;10,05;15,85;19,26;19,22;14,98;8,55;4,23;0,59;0,67;2,73;7,47;14,25;19,37;20,84;17,07;10,79;4,88;1,85;0,09;9,78;9,3;14,36;19,33;19,86;15,84;8,83;2,65;0,05;8,3;8,85;14,76;19,67;21,22;15,56;7,72;2,94;0,97;0;12,21;9,27;14,18;18,52;20,04;15,66;7,82;2,21;0,09;11,83;10,04;14,78;19;17,78;13,08;7,94;3,52;1,49;0,54;0
43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;221,84;232,18;268,64;270,69;289,67;291,41;2,07;5,07;9,83;15,6;19,19;19,31;15,24;8,73;4,34;0,61;0,66;2,73;7,34;14,07;19,19;20,82;17,19;11;5,01;1,91;0,09;9,71;9,07;14,04;19,12;19,94;16,17;9,14;2,76;0,05;8,25;8,75;14,57;19,53;21,2;15,7;7,95;3,04;1,01;0;12,11;9,15;14,06;18,47;20,13;15,81;7,93;2,25;0,09;11,76;9,97;14,68;18,9;17,79;13,18;8,06;3,59;1,52;0,55;0
50;Mato Grosso do Sul;Estadual;Rural;199,92;210,01;243,5;248,84;255,38;254,08;2,14;8,52;19,54;20,34;21,83;16,11;6,97;3,31;1,23;0;0,72;3,96;14,26;20,77;26,42;18,88;10,71;2,51;1,35;0,43;0;15,37;17,47;23,04;21,36;15,01;5,28;1,95;0,52;0;13,64;14,81;21,93;22,52;14,95;9,42;2,05;0,57;0,11;0;28,24;18,33;21;14,48;12,08;4,03;1,55;0,29;0;27,43;21,29;18,04;17,4;10,13;3,63;1,64;0,43;0;0;0
50;Mato Grosso do Sul;Estadual;Total;211,9;223,24;254,62;258,71;277,89;276,59;1,94;6,43;13,18;19,27;20,48;18,55;11,65;5,56;2,61;0,33;0,51;2,67;9,65;17,94;22,23;20,93;14,4;7,51;3,1;1,05;0,03;13,35;13,12;18,18;20,72;17,78;10,72;4,8;1,31;0,03;10,53;12,18;18,27;21,38;19,61;12,01;4,35;1,28;0,39;0;14,94;12,24;17,65;20,99;17,83;11,26;4,22;0,84;0,02;15,15;13,11;18,09;21,29;16,83;10,38;3,79;1,1;0,22;0,04;0
50;Mato Grosso do Sul;Estadual;Urbana;212,72;224,15;255,16;259,19;279,43;278,13;1,93;6,29;12,74;19,2;20,39;18,71;11,97;5,71;2,7;0,35;0,49;2,58;9,33;17,74;21,94;21,07;14,65;7,85;3,22;1,09;0,03;13,25;12,91;17,95;20,68;17,91;10,98;4,93;1,35;0,03;10,38;12,05;18,09;21,33;19,84;12,14;4,47;1,31;0,4;0;14,03;11,83;17,42;21,43;18,23;11,76;4,4;0,88;0,02;14,31;12,55;18,1;21,55;17,29;10,84;3,94;1,14;0,23;0,05;0
50;Mato Grosso do Sul;Federal;Rural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;Mato Grosso do Sul;Federal;Total;;;315,66;334,16;339,86;367,83;;;;;;;;;;;;;;;;;;;;;;1,44;0,7;5,77;7,26;13,91;23,49;26,89;20,55;0;1,44;0,79;2,25;1,41;14,68;12,44;26,9;24,71;15,38;0;1,75;1,89;1,75;6,33;13,56;32,46;27,91;13,52;0,84;2,62;0,87;1,89;3,46;9,83;8,19;21,01;25,54;15,41;11,18;0
50;Mato Grosso do Sul;Federal;Urbana;;;315,66;334,16;339,86;367,83;;;;;;;;;;;;;;;;;;;;;;1,44;0,7;5,77;7,26;13,91;23,49;26,89;20,55;0;1,44;0,79;2,25;1,41;14,68;12,44;26,9;24,71;15,38;0;1,75;1,89;1,75;6,33;13,56;32,46;27,91;13,52;0,84;2,62;0,87;1,89;3,46;9,83;8,19;21,01;25,54;15,41;11,18;0
50;Mato Grosso do Sul;Municipal;Rural;181,68;194,94;233,12;234,9;;;8,4;16,71;22,95;19,43;16,16;8,82;5;1,81;0,67;0,06;2,83;10,17;21,16;24,49;18,95;12,13;6,09;2,96;0,94;0,29;0;24,38;18,65;21,28;18,37;10,55;5,35;1,28;0,14;0;24,68;18,08;18,66;17,66;12,13;6,47;2,32;0;0;0;;;;;;;;;;;;;;;;;;;;
50;Mato Grosso do Sul;Municipal;Total;207,91;219,48;254,91;257,81;;;3,1;7,4;14;19,58;21,01;16,65;10,49;5,19;2,19;0,38;0,8;3,69;10,71;19,06;22,07;19,87;13,34;6,89;2,61;0,94;0,02;13,52;12,99;18,15;19,94;17,54;11,95;4,68;1,22;0,01;11,7;12,81;17,75;20,11;19,35;11,52;4,7;1,67;0,39;0;;;;;;;;;;;;;;;;;;;;
50;Mato Grosso do Sul;Municipal;Urbana;211,23;222,58;258,57;261,66;;;2,43;6,22;12,87;19,6;21,63;17,64;11,18;5,62;2,39;0,42;0,54;2,88;9,38;18,38;22,47;20,85;14,25;7,39;2,82;1,02;0,03;11,69;12,04;17,63;20,2;18,71;13,06;5,25;1,4;0,01;9,53;11,93;17,6;20,52;20,56;12,37;5,1;1,95;0,45;0;;;;;;;;;;;;;;;;;;;;
50;Mato Grosso do Sul;Privada;Rural;205,5;225,69;246,22;277,68;263,33;280,78;0;8,57;20;25,71;8,57;20;8,57;5,71;2,86;0;0;5,71;11,43;20;14,29;20;14,29;5,71;5,71;2,86;0;15,79;18,42;21,05;15,79;18,42;5,26;2,63;2,63;0;2,63;7,89;15,79;23,68;10,53;28,95;7,89;2,63;0;0;28,3;15,09;15,09;15,09;13,21;9,43;1,89;1,89;0;15,09;13,21;16,98;24,53;15,09;3,77;7,55;1,89;0;1,89;0
50;Mato Grosso do Sul;Privada;Total;245,6;257,75;292,3;309,29;321,5;336,56;0,36;1,1;4,23;9,03;15,8;20,69;22,2;18,11;7,54;0,94;0,72;0,2;2,11;6,6;11,48;21,18;22,43;18,95;9,74;6,47;0,12;4,7;3,8;7,92;13,65;19,51;24,56;19,84;5,89;0,13;2,53;1,52;5,12;11,66;19,15;22,59;16,27;15,66;5,49;0;4,94;3,62;5,07;11,03;20,51;26,4;20,7;7,73;0;3,63;3,73;5,33;8,86;16,55;17,73;20,23;12,79;7,91;3,23;0
50;Mato Grosso do Sul;Privada;Urbana;246,19;258,23;293,28;309,96;323,31;338,29;0,37;0,99;3,99;8,79;15,91;20,7;22,41;18,3;7,61;0,95;0,73;0,12;1,98;6,4;11,44;21,2;22,55;19,15;9,8;6,53;0,12;4,47;3,49;7,64;13,61;19,53;24,97;20,21;5,96;0,13;2,53;1,38;4,89;11,4;19,33;22,46;16,45;15,94;5,61;0;4,22;3,26;4,76;10,9;20,74;26,92;21,28;7,91;0;3,28;3,43;4,97;8,38;16,6;18,17;20,62;13,13;8,15;3,27;0
50;Mato Grosso do Sul;Total - Estadual e Municipal;Rural;185,19;197,84;237,17;240,34;255,38;254,08;7,19;15,13;22,3;19,6;17,25;10,22;5,38;2,1;0,78;0,04;2,42;8,97;19,83;23,77;20,39;13,43;6,98;2,87;1,02;0,31;0;20,86;18,19;21,96;19,53;12,29;5,32;1,54;0,29;0;20,37;16,81;19,93;19,56;13,23;7,62;2,22;0,22;0,04;0;28,24;18,33;21;14,48;12,08;4,03;1,55;0,29;0;27,43;21,29;18,04;17,4;10,13;3,63;1,64;0,43;0;0;0
50;Mato Grosso do Sul;Total - Estadual e Municipal;Total;209,08;220,58;254,72;258,41;277,89;276,59;2,76;7,12;13,76;19,49;20,86;17,2;10,83;5,3;2,32;0,37;0,71;3,4;10,4;18,73;22,12;20,18;13,65;7,07;2,75;0,97;0,03;13,41;13,08;18,17;20,45;17,7;11,13;4,76;1,28;0,02;10,93;12,39;18,1;20,95;19,52;11,85;4,47;1,41;0,39;0;14,94;12,24;17,65;20,99;17,83;11,26;4,22;0,84;0,02;15,15;13,11;18,09;21,29;16,83;10,38;3,79;1,1;0,22;0,04;0
50;Mato Grosso do Sul;Total - Estadual e Municipal;Urbana;211,68;223,06;256,23;259,97;279,43;278,13;2,28;6,24;12,83;19,48;21,25;17,96;11,42;5,65;2,48;0,4;0,53;2,79;9,37;18,18;22,31;20,91;14,37;7,53;2,94;1,04;0,03;12,76;12,63;17,85;20,53;18,17;11,63;5,03;1,36;0,03;10,11;12,01;17,94;21,07;20,06;12,21;4,66;1,51;0,42;0;14,03;11,83;17,42;21,43;18,23;11,76;4,4;0,88;0,02;14,31;12,55;18,1;21,55;17,29;10,84;3,94;1,14;0,23;0,05;0
50;Mato Grosso do Sul;Total - Federal, Estadual e Municipal;Rural;185,19;197,84;237,17;240,34;255,38;254,08;7,19;15,13;22,3;19,6;17,25;10,22;5,38;2,1;0,78;0,04;2,42;8,97;19,83;23,77;20,39;13,43;6,98;2,87;1,02;0,31;0;20,86;18,19;21,96;19,53;12,29;5,32;1,54;0,29;0;20,37;16,81;19,93;19,56;13,23;7,62;2,22;0,22;0,04;0;28,24;18,33;21;14,48;12,08;4,03;1,55;0,29;0;27,43;21,29;18,04;17,4;10,13;3,63;1,64;0,43;0;0;0
50;Mato Grosso do Sul;Total - Federal, Estadual e Municipal;Total;209,08;220,58;254,99;258,75;278,23;277,1;2,76;7,12;13,76;19,49;20,86;17,2;10,83;5,3;2,32;0,37;0,71;3,4;10,4;18,73;22,12;20,18;13,65;7,07;2,75;0,97;0,03;13,35;13,02;18,12;20,39;17,68;11,19;4,86;1,37;0,02;10,88;12,34;18,03;20,86;19,5;11,85;4,57;1,51;0,46;0;14,87;12,19;17,56;20,91;17,81;11,38;4,35;0,91;0,02;15,08;13,04;18;21,19;16,8;10,37;3,89;1,23;0,3;0,11;0
50;Mato Grosso do Sul;Total - Federal, Estadual e Municipal;Urbana;211,68;223,06;256,52;260,33;279,79;278,66;2,28;6,24;12,83;19,48;21,25;17,96;11,42;5,65;2,48;0,4;0,53;2,79;9,37;18,18;22,31;20,91;14,37;7,53;2,94;1,04;0,03;12,71;12,58;17,79;20,47;18,14;11,69;5,14;1,46;0,03;10,07;11,95;17,86;20,98;20,04;12,21;4,77;1,62;0,49;0;13,96;11,77;17,33;21,34;18,2;11,88;4,54;0,96;0,03;14,24;12,48;18;21,44;17,25;10,82;4,04;1,29;0,32;0,11;0
50;Mato Grosso do Sul;Total - Federal, Estadual, Municipal e Privada;Rural;185,56;198,35;237,44;241,46;255,82;255,55;7,06;15,01;22,25;19,71;17,09;10,4;5,44;2,17;0,81;0,04;2,38;8,91;19,68;23,7;20,27;13,55;7,11;2,92;1,1;0,36;0;20,71;18,2;21,94;19,42;12,47;5,32;1,58;0,36;0;19,84;16,54;19,81;19,68;13,15;8,26;2,39;0,29;0,04;0;28,25;18,15;20,68;14,51;12,14;4,33;1,57;0,38;0;26,75;20,84;17,98;17,79;10,41;3,64;1,97;0,51;0;0,1;0
50;Mato Grosso do Sul;Total - Federal, Estadual, Municipal e Privada;Total;213,13;224,7;258,9;264,04;282,98;283,62;2,49;6,45;12,7;18,33;20,3;17,59;12,09;6,72;2,9;0,43;0,72;3,04;9,48;17,39;20,94;20,29;14,62;8,39;3,52;1,58;0,04;12,45;12,06;17,05;19,69;17,87;12,59;6,42;1,84;0,04;10,01;11,21;16,67;19,9;19,46;12,97;5,8;2,99;0,98;0;13,78;11,25;16,19;19,82;18,11;13,03;6,14;1,66;0,02;13,83;12,02;16,61;19,84;16,77;11,17;5,68;2,5;1,13;0,45;0
50;Mato Grosso do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;215,82;227,28;260,58;265,82;284,71;285,41;2,05;5,61;11,77;18,2;20,61;18,29;12,74;7,16;3,1;0,47;0,55;2,47;8,48;16,77;21;20,95;15,36;8,92;3,76;1,7;0,04;11,8;11,57;16,66;19,71;18,3;13,16;6,81;1,96;0,04;9,24;10,79;16,43;19,92;19,96;13,34;6,06;3,21;1,06;0;12,86;10,81;15,91;20,16;18,49;13,58;6,43;1,74;0,02;13;11,46;16,53;19,97;17,17;11,65;5,92;2,63;1,21;0,47;0
51;Mato Grosso;Estadual;Rural;191,62;203,87;236,31;238,13;258,12;257,92;6,99;14,87;19,47;16,74;17,78;11,31;7,93;3,52;1,29;0,09;2,17;8,1;17,87;20,14;20,76;16,43;7,36;5,52;1,46;0,19;0;24,3;17,49;17,73;18,97;11,64;6,89;2,72;0,27;0;22,58;17,88;18,82;17,65;13,38;6,71;2,28;0,67;0,03;0;24,11;19,52;20,3;19;10,77;4,68;1,33;0,28;0;23,87;19,28;20,48;19,51;10,51;3,84;2,02;0,47;0;0;0
51;Mato Grosso;Estadual;Total;202,47;213,65;244,76;245,91;265,38;263,27;5,19;10,4;14,67;17,94;18,95;15,75;10,23;4,58;1,97;0,32;1,7;6,09;13,57;19,25;20,1;17,17;12,15;6,5;2,56;0,89;0,02;20,75;14,7;16,97;18,31;15,22;8,99;4;1,04;0,01;18,92;14,81;18,6;18,67;15,55;8,86;3,36;0,97;0,26;0;21,55;15,5;19,45;18,8;13,83;7,64;2,68;0,56;0;22,76;15,79;19,32;19,17;13,14;6,63;2,42;0,67;0,08;0,02;0
51;Mato Grosso;Estadual;Urbana;203,29;214,39;245,4;246,5;265,98;263,72;5,05;10,06;14,31;18,03;19,03;16,09;10,41;4,66;2,02;0,34;1,66;5,94;13,24;19,19;20,05;17,23;12,51;6,57;2,65;0,94;0,02;20,48;14,49;16,91;18,26;15,49;9,15;4,1;1,1;0,02;18,65;14,58;18,59;18,75;15,72;9,02;3,44;0,99;0,27;0;21,33;15,16;19,37;18,78;14,08;7,89;2,79;0,59;0;22,67;15,5;19,22;19,14;13,36;6,86;2,46;0,69;0,08;0,02;0
51;Mato Grosso;Federal;Rural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Federal;Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Federal;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Municipal;Rural;193,49;206,51;239,73;242,26;;;7,39;13,19;16,43;18,84;18,48;12,41;7,98;3,92;1,2;0,17;2,01;7,74;16,12;20,05;22;15,36;9,61;4,53;1,94;0,64;0;21,36;15,51;19,76;19,37;14,24;7,08;1,77;0,91;0;19,02;16,7;20,25;18,31;15,42;7,62;1,67;0,75;0,27;0;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Municipal;Total;206,09;217,3;249,78;253,7;;;4,29;9,57;14,21;17,45;18,77;16,5;10,97;5,43;2,43;0,37;1,46;5,2;12,23;18,29;20,43;18,08;12,91;7,43;2,95;1,02;0,01;17,09;13,57;17,13;19,56;17,13;10,44;3,91;1,18;0;14,85;13,59;17,11;19,19;17,93;11,07;4,32;1,44;0,5;0;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Municipal;Urbana;207,85;218,8;253,36;257,77;;;3,86;9,07;13,9;17,26;18,81;17,07;11,38;5,64;2,61;0,4;1,38;4,84;11,69;18,04;20,21;18,46;13,37;7,83;3,09;1,07;0,01;15,57;12,88;16,19;19,62;18,15;11,63;4,67;1,28;0;13,37;12,49;15,99;19,5;18,83;12,29;5,27;1,69;0,58;0;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Privada;Rural;272,12;284,63;;;;;0;0;0;6,25;6,25;6,25;37,5;25;12,5;6,25;0;0;0;0;0;6,25;37,5;25;25;6,25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;Mato Grosso;Privada;Total;238,19;253,14;295,01;305,64;322,01;337,96;1,31;1,66;4,84;10,62;17,59;24,89;19,17;11,87;6,34;1,7;0,46;1,01;2;7,76;16,18;17,96;22,35;17,23;10,76;4,12;0,17;3,9;3,93;7,37;12,66;22,35;23,78;17,71;8,04;0,26;2,69;3,41;5,74;10,1;20,37;22,3;18,22;11,96;5,21;0;3,34;3,22;6,14;12,52;18,98;31,33;17,5;6,31;0,66;3,76;2,49;4,79;10,4;15,14;19,79;19,66;12,74;7,99;3,24;0
51;Mato Grosso;Privada;Urbana;238,1;253,06;295,01;305,64;322,01;337,96;1,31;1,66;4,86;10,63;17,62;24,95;19,12;11,83;6,32;1,69;0,46;1,01;2;7,78;16,22;17,99;22,31;17,21;10,72;4,11;0,17;3,9;3,93;7,37;12,66;22,35;23,78;17,71;8,04;0,26;2,69;3,41;5,74;10,1;20,37;22,3;18,22;11,96;5,21;0;3,34;3,22;6,14;12,52;18,98;31,33;17,5;6,31;0,66;3,76;2,49;4,79;10,4;15,14;19,79;19,66;12,74;7,99;3,24;0
51;Mato Grosso;Total - Estadual e Municipal;Rural;192,99;205,8;237,78;239,9;258,12;257,92;7,28;13,64;17,25;18,28;18,29;12,12;7,97;3,81;1,22;0,15;2,05;7,83;16,59;20,07;21,67;15,65;9,01;4,79;1,81;0,52;0;23,04;16,64;18,6;19,15;12,75;6,97;2,31;0,54;0;21,05;17,37;19,43;17,94;14,25;7,1;2,01;0,71;0,14;0;24,11;19,52;20,3;19;10,77;4,68;1,33;0,28;0;23,87;19,28;20,48;19,51;10,51;3,84;2,02;0,47;0;0;0
51;Mato Grosso;Total - Estadual e Municipal;Total;204,69;215,88;245,6;247,22;265,38;263,27;4,64;9,89;14,39;17,64;18,84;16,21;10,68;5,1;2,25;0,35;1,55;5,54;12,75;18,66;20,3;17,73;12,61;7,07;2,8;0,97;0,02;20,13;14,51;16,99;18,52;15,54;9,23;3,98;1,07;0,01;18,24;14,61;18,35;18,76;15,95;9,23;3,52;1,05;0,3;0;21,55;15,5;19,45;18,8;13,83;7,64;2,68;0,56;0;22,76;15,79;19,32;19,17;13,14;6,63;2,42;0,67;0,08;0,02;0
51;Mato Grosso;Total - Estadual e Municipal;Urbana;206,02;217,03;246,5;248,05;265,98;263,72;4,34;9,47;14,06;17,57;18,9;16,68;10,99;5,25;2,37;0,38;1,49;5,28;12,31;18,5;20,15;17,97;13,02;7,33;2,91;1,02;0,02;19,8;14,27;16,81;18,45;15,86;9,49;4,18;1,13;0,01;17,92;14,29;18,23;18,85;16,15;9,47;3,69;1,08;0,31;0;21,33;15,16;19,37;18,78;14,08;7,89;2,79;0,59;0;22,67;15,5;19,22;19,14;13,36;6,86;2,46;0,69;0,08;0,02;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Rural;192,99;205,8;237,78;239,9;258,12;257,92;7,28;13,64;17,25;18,28;18,29;12,12;7,97;3,81;1,22;0,15;2,05;7,83;16,59;20,07;21,67;15,65;9,01;4,79;1,81;0,52;0;23,04;16,64;18,6;19,15;12,75;6,97;2,31;0,54;0;21,05;17,37;19,43;17,94;14,25;7,1;2,01;0,71;0,14;0;24,11;19,52;20,3;19;10,77;4,68;1,33;0,28;0;23,87;19,28;20,48;19,51;10,51;3,84;2,02;0,47;0;0;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Total;204,69;215,88;245,6;247,22;265,38;263,27;4,64;9,89;14,39;17,64;18,84;16,21;10,68;5,1;2,25;0,35;1,55;5,54;12,75;18,66;20,3;17,73;12,61;7,07;2,8;0,97;0,02;20,13;14,51;16,99;18,52;15,54;9,23;3,98;1,07;0,01;18,24;14,61;18,35;18,76;15,95;9,23;3,52;1,05;0,3;0;21,55;15,5;19,45;18,8;13,83;7,64;2,68;0,56;0;22,76;15,79;19,32;19,17;13,14;6,63;2,42;0,67;0,08;0,02;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Urbana;206,02;217,03;246,5;248,05;265,98;263,72;4,34;9,47;14,06;17,57;18,9;16,68;10,99;5,25;2,37;0,38;1,49;5,28;12,31;18,5;20,15;17,97;13,02;7,33;2,91;1,02;0,02;19,8;14,27;16,81;18,45;15,86;9,49;4,18;1,13;0,01;17,92;14,29;18,23;18,85;16,15;9,47;3,69;1,08;0,31;0;21,33;15,16;19,37;18,78;14,08;7,89;2,79;0,59;0;22,67;15,5;19,22;19,14;13,36;6,86;2,46;0,69;0,08;0,02;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Rural;193,29;206,1;237,78;239,9;258,12;257,92;7,25;13,58;17,18;18,23;18,24;12,1;8,08;3,89;1,26;0,17;2,04;7,81;16,53;20;21,58;15,61;9,12;4,87;1,9;0,54;0;23,04;16,64;18,6;19,15;12,75;6,97;2,31;0,54;0;21,05;17,37;19,43;17,94;14,25;7,1;2,01;0,71;0,14;0;24,11;19,52;20,3;19;10,77;4,68;1,33;0,28;0;23,87;19,28;20,48;19,51;10,51;3,84;2,02;0,47;0;0;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Total;208,85;220,51;251,19;253,82;270,78;270,4;4,22;8,87;13,2;16,77;18,68;17,29;11,74;5,94;2,76;0,52;1,41;4,98;11,41;17,31;19,79;17,76;13,82;8,33;3,79;1,36;0,04;18,3;13,32;15,91;17,86;16,31;10,88;5,54;1,86;0,04;16,48;13,34;16,93;17,78;16,45;10,71;5,18;2,28;0,85;0;19,81;14,32;18,18;18,2;14,32;9,9;4,09;1,11;0,06;20,95;14,52;17,93;18,33;13,33;7,89;4,07;1,82;0,83;0,33;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Urbana;210,39;221,93;252,53;255,22;271,73;271,33;3,92;8,4;12,81;16,62;18,73;17,8;12,1;6,15;2,91;0,56;1,35;4,7;10,91;17,04;19,61;17,97;14,29;8,67;3,98;1,44;0,04;17,82;12,98;15,64;17,73;16,67;11,27;5,86;1,99;0,04;16,02;12,94;16,68;17,76;16,67;11,07;5,5;2,44;0,92;0;19,49;13,94;18,02;18,14;14,58;10,3;4,3;1,17;0,07;20,73;14,17;17,74;18,25;13,54;8,19;4,22;1,92;0,89;0,35;0
52;Goiás;Estadual;Rural;220,8;234,88;249,03;250,96;270,24;271,56;2,73;7,07;6,18;17,55;19,76;21,25;10,51;9,21;4,73;1,01;0,9;2,75;8,51;10,67;19,31;23,62;12,95;9,93;7,45;3,91;0;16,78;14,39;18,7;19,97;14,32;10,66;4,29;0,89;0;16,47;15,1;18,21;17,88;16,16;9,65;5,23;0,98;0,33;0;15,9;14,89;21,47;23,24;14,66;8,49;0,92;0,41;0;17,53;13,89;20,14;20,75;15,66;7,75;2,69;1,34;0,25;0;0
52;Goiás;Estadual;Total;222,67;235,79;264,23;264,77;285,16;282,78;1,81;5,81;8,5;15,77;18,24;20,32;15,95;8,73;3,92;0,94;0,28;2,11;7,07;13,57;18,36;21,09;16,93;11,94;6,05;2,54;0,07;10,16;10,77;15,65;19,76;19,69;14,72;7,13;2,08;0,05;9,87;11,1;16,41;19,56;19,35;13,48;6,59;2,78;0,88;0;11,82;10,73;16,22;20,57;19,72;14,04;5,72;1,16;0,02;13,2;11,9;16,87;20,63;17,35;11,75;5,59;2,05;0,53;0,14;0
52;Goiás;Estadual;Urbana;222,72;235,82;264,49;265,01;285,35;282,93;1,79;5,77;8,57;15,72;18,19;20,3;16,12;8,71;3,89;0,94;0,26;2,09;7,03;13,65;18,33;21,01;17,05;12;6;2,49;0,08;10,05;10,71;15,6;19,75;19,78;14,79;7,18;2,1;0,05;9,75;11,03;16,38;19,58;19,4;13,55;6,61;2,81;0,89;0;11,77;10,67;16,15;20,54;19,78;14,11;5,78;1,16;0,02;13,14;11,87;16,83;20,63;17,37;11,8;5,63;2,06;0,53;0,14;0
