CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12
51;Mato Grosso;Total - Estadual e Municipal;Total;Interior;205,85;214,73;247,12;246,4;257,6;259,33;9,07;14,47;18,59;19,06;16,52;10,48;5,33;2,02;0,49;1,45;5,86;13,1;18,47;20,29;18,26;13;6,58;2,2;0,62;0,17;19,13;13,83;17,33;19,04;16,3;9,62;3,58;1,18;0;17,38;16,08;19,77;18,81;14,35;8,56;3,62;1,1;0,28;0,06;26,37;17,24;19,25;17,78;11,9;5,46;1,65;0,34;0,01;23,7;19,86;20,23;16,28;11,53;5,81;2,01;0,46;0,1;0,01;0
51;Mato Grosso;Total - Estadual e Municipal;Total;Total;205,59;213,98;246,4;245,49;255,97;257,48;9,05;14,7;18,57;19,21;16,47;10,4;5,2;1,98;0,48;1,44;6,02;13,32;18,73;20,37;18,21;12,7;6,35;2,14;0,58;0,15;19,57;14,02;17,37;18,81;16,17;9,47;3,46;1,13;0;17,69;16,33;20,12;18,71;13,99;8,3;3,47;1,08;0,26;0,06;28,02;16,99;18,98;17,27;11,52;5,27;1,63;0,32;0,01;25,22;20,07;20,01;15,71;11;5,51;1,95;0,43;0,09;0,01;0
51;Mato Grosso;Total - Estadual e Municipal;Urbana;Capital;204,46;209,79;242,26;240,12;247,55;247,92;8,72;15,81;18,49;20,15;16,27;10,14;4,47;1,75;0,4;1,34;6,92;14,58;20,16;20,7;18,13;10,98;5,01;1,79;0,34;0,06;22,17;15,21;17,45;17,44;15,52;8,59;2,73;0,88;0;19,58;17,84;22,12;18,05;11,91;6,77;2,6;0,93;0,13;0,05;36,57;15,66;17,58;14,63;9,54;4,27;1,52;0,2;0,03;33,06;21,16;18,84;12,77;8,25;3,94;1,64;0,26;0,09;0;0
51;Mato Grosso;Total - Estadual e Municipal;Urbana;Interior;207,53;216,2;248,32;247,32;258,78;260,19;8,58;13,85;18,42;19,27;16,88;10,96;5,58;2,17;0,53;1,39;5,5;12,55;18,18;20,17;18,66;13,46;6,92;2,33;0,67;0,17;18,65;13,4;17,14;19;16,75;10,04;3,78;1,24;0;17,03;15,89;19,51;18,8;14,55;8,92;3,78;1,15;0,3;0,06;25,58;16,96;19,07;18,1;12,52;5,66;1,75;0,35;0,01;23,37;19,43;20,1;16,37;11,99;6,02;2,12;0,49;0,11;0,01;0
51;Mato Grosso;Total - Estadual e Municipal;Urbana;Total;207,05;215,21;247,35;246,17;256,79;258,02;8,6;14,15;18,43;19,4;16,78;10,84;5,41;2,11;0,51;1,39;5,72;12,86;18,48;20,25;18,58;13,08;6,63;2,25;0,62;0,15;19,21;13,69;17,19;18,75;16,56;9,81;3,61;1,18;0;17,44;16,2;19,93;18,68;14,13;8,57;3,59;1,12;0,27;0,06;27,52;16,73;18,8;17,49;11,99;5,42;1,71;0,32;0,02;25,09;19,73;19,87;15,73;11,33;5,65;2,04;0,45;0,1;0,01;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Rural;Capital;193,47;201,84;239,16;239,95;0;0;15,07;22,95;17,68;19,43;13,27;4,69;3,77;1,45;0;2,39;7,48;16,59;23,15;24,48;12,11;9,24;3,2;1,37;0;0;21,57;11,87;26,37;19,73;9,19;7,88;3,37;0;0;16,86;16,69;25,91;23,05;11,97;3,37;2,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Rural;Interior;193,12;203,56;238,46;239,75;247,14;251,68;12,76;19,17;19,87;17,49;13,8;6,81;3,4;0,85;0,22;1,89;8,59;17,22;20,7;21,2;15,21;9,5;4,02;1,19;0,28;0,19;22,54;16,87;18,72;19,35;13,05;6,59;2,17;0,71;0;19,91;17,4;21,6;18,83;12,88;6,03;2,44;0,74;0,15;0,04;33,36;19,73;20,86;14,92;6,46;3,67;0,76;0,24;0;26,61;23,73;21,43;15,56;7,52;3,91;1,03;0,22;0;0;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Rural;Total;193,14;203,47;238,48;239,76;247,14;251,68;12,87;19,36;19,76;17,58;13,78;6,7;3,42;0,88;0,21;1,91;8,53;17,19;20,82;21,36;15,06;9,49;3,98;1,2;0,27;0,18;22,52;16,76;18,88;19,36;12,97;6,62;2,2;0,69;0;19,84;17,38;21,7;18,92;12,86;5,97;2,43;0,73;0,14;0,04;33,36;19,73;20,86;14,92;6,46;3,67;0,76;0,24;0;26,61;23,73;21,43;15,56;7,52;3,91;1,03;0,22;0;0;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Total;Capital;204,06;209,5;242,21;240,11;247,55;247,92;8,95;16,07;18,46;20,12;16,16;9,94;4,44;1,74;0,38;1,38;6,94;14,66;20,27;20,83;17,91;10,91;4,94;1,77;0,33;0,05;22,16;15,16;17,6;17,47;15,42;8,58;2,74;0,87;0;19,54;17,82;22,18;18,13;11,91;6,72;2,6;0,92;0,13;0,05;36,57;15,66;17,58;14,63;9,54;4,27;1,52;0,2;0,03;33,06;21,16;18,84;12,77;8,25;3,94;1,64;0,26;0,09;0;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Total;Interior;205,85;214,73;247,12;246,4;257,6;259,33;9,07;14,47;18,59;19,06;16,52;10,48;5,33;2,02;0,49;1,45;5,86;13,1;18,47;20,29;18,26;13;6,58;2,2;0,62;0,17;19,13;13,83;17,33;19,04;16,3;9,62;3,58;1,18;0;17,38;16,08;19,77;18,81;14,35;8,56;3,62;1,1;0,28;0,06;26,37;17,24;19,25;17,78;11,9;5,46;1,65;0,34;0,01;23,7;19,86;20,23;16,28;11,53;5,81;2,01;0,46;0,1;0,01;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Total;Total;205,59;213,98;246,4;245,49;255,97;257,48;9,05;14,7;18,57;19,21;16,47;10,4;5,2;1,98;0,48;1,44;6,02;13,32;18,73;20,37;18,21;12,7;6,35;2,14;0,58;0,15;19,57;14,02;17,37;18,81;16,17;9,47;3,46;1,13;0;17,69;16,33;20,12;18,71;13,99;8,3;3,47;1,08;0,26;0,06;28,02;16,99;18,98;17,27;11,52;5,27;1,63;0,32;0,01;25,22;20,07;20,01;15,71;11;5,51;1,95;0,43;0,09;0,01;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Urbana;Capital;204,46;209,79;242,26;240,12;247,55;247,92;8,72;15,81;18,49;20,15;16,27;10,14;4,47;1,75;0,4;1,34;6,92;14,58;20,16;20,7;18,13;10,98;5,01;1,79;0,34;0,06;22,17;15,21;17,45;17,44;15,52;8,59;2,73;0,88;0;19,58;17,84;22,12;18,05;11,91;6,77;2,6;0,93;0,13;0,05;36,57;15,66;17,58;14,63;9,54;4,27;1,52;0,2;0,03;33,06;21,16;18,84;12,77;8,25;3,94;1,64;0,26;0,09;0;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Urbana;Interior;207,53;216,2;248,32;247,32;258,78;260,19;8,58;13,85;18,42;19,27;16,88;10,96;5,58;2,17;0,53;1,39;5,5;12,55;18,18;20,17;18,66;13,46;6,92;2,33;0,67;0,17;18,65;13,4;17,14;19;16,75;10,04;3,78;1,24;0;17,03;15,89;19,51;18,8;14,55;8,92;3,78;1,15;0,3;0,06;25,58;16,96;19,07;18,1;12,52;5,66;1,75;0,35;0,01;23,37;19,43;20,1;16,37;11,99;6,02;2,12;0,49;0,11;0,01;0
51;Mato Grosso;Total - Federal, Estadual e Municipal;Urbana;Total;207,05;215,21;247,35;246,17;256,79;258,02;8,6;14,15;18,43;19,4;16,78;10,84;5,41;2,11;0,51;1,39;5,72;12,86;18,48;20,25;18,58;13,08;6,63;2,25;0,62;0,15;19,21;13,69;17,19;18,75;16,56;9,81;3,61;1,18;0;17,44;16,2;19,93;18,68;14,13;8,57;3,59;1,12;0,27;0,06;27,52;16,73;18,8;17,49;11,99;5,42;1,71;0,32;0,02;25,09;19,73;19,87;15,73;11,33;5,65;2,04;0,45;0,1;0,01;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;193,47;201,84;239,16;239,95;0;0;15,07;22,95;17,68;19,43;13,27;4,69;3,77;1,45;0;2,39;7,48;16,59;23,15;24,48;12,11;9,24;3,2;1,37;0;0;21,57;11,87;26,37;19,73;9,19;7,88;3,37;0;0;16,86;16,69;25,91;23,05;11,97;3,37;2,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;193,42;203,85;238,46;239,75;247,14;251,68;12,7;19,09;19,78;17,49;13,85;6,89;3,47;0,87;0,25;1,88;8,55;17,15;20,61;21,16;15,23;9,63;4,03;1,24;0,34;0,19;22,54;16,87;18,72;19,35;13,05;6,59;2,17;0,71;0;19,91;17,4;21,6;18,83;12,88;6,03;2,44;0,74;0,15;0,04;33,36;19,73;20,86;14,92;6,46;3,67;0,76;0,24;0;26,61;23,73;21,43;15,56;7,52;3,91;1,03;0,22;0;0;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Rural;Total;193,42;203,75;238,48;239,76;247,14;251,68;12,82;19,28;19,67;17,59;13,82;6,78;3,48;0,9;0,24;1,91;8,5;17,12;20,74;21,32;15,07;9,61;3,99;1,24;0,32;0,18;22,52;16,76;18,88;19,36;12,97;6,62;2,2;0,69;0;19,84;17,38;21,7;18,92;12,86;5,97;2,43;0,73;0,14;0,04;33,36;19,73;20,86;14,92;6,46;3,67;0,76;0,24;0;26,61;23,73;21,43;15,56;7,52;3,91;1,03;0,22;0;0;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Total;Capital;216,99;223,29;256,08;256,73;264,67;268,68;6,91;12,08;15,06;18,84;18,48;13,9;8,03;3,5;0,56;0,98;5,11;10,41;16,61;18,86;18,45;15,04;8,82;4,24;1,23;0,23;17,34;12,11;15,32;16,37;17,08;11,91;6,83;3,05;0;14,77;14,18;18,55;17,6;12,8;10,57;5,63;4,36;1,41;0,13;27,42;12,78;16,05;15,44;12,9;9,15;4,88;1,23;0,14;24,96;16,85;16,37;12,85;10,73;8,42;4,78;2,9;1,52;0,63;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Total;Interior;209,13;218,29;250,59;250,41;261,31;263,88;8,45;13,55;17,67;18,99;17,01;11,49;6,06;2,45;0,65;1,37;5,46;12,24;17,44;19,48;18,26;14,02;7,66;2,86;0,93;0,26;17,91;13,13;16,65;18,73;16,67;10,82;4,32;1,77;0;16,25;15,12;18,86;18,54;14,81;9,57;4,6;1,49;0,62;0,15;25,04;16,37;18,43;17,64;12,59;6,6;2,64;0,66;0,04;22,4;18,8;19,39;16,03;11,84;6,93;2,93;1,07;0,44;0,17;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Total;Total;210,52;219,17;251,56;251,52;261,99;264,85;8,17;13,29;17,21;18,97;17,27;11,92;6,41;2,64;0,63;1,3;5,4;11,92;17,3;19,37;18,3;14,2;7,87;3,1;0,99;0,26;17,81;12,95;16,41;18,32;16,74;11,01;4,76;2;0;15,99;14,96;18,8;18,37;14,46;9,75;4,78;1,99;0,76;0,15;25,52;15,64;17,95;17,2;12,65;7,11;3,09;0,77;0,06;22,91;18,4;18,78;15,39;11,62;7,23;3,31;1,44;0,66;0,26;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;217,62;223,86;256,28;256,93;264,67;268,68;6,69;11,79;14,99;18,82;18,62;14,15;8,14;3,55;0,57;0,94;5,05;10,25;16,44;18,71;18,62;15,2;8,97;4,32;1,27;0,23;17,29;12,11;15,19;16,33;17,17;11,96;6,87;3,09;0;14,74;14,15;18,47;17,54;12,81;10,65;5,67;4,41;1,43;0,13;27,42;12,78;16,05;15,44;12,9;9,15;4,88;1,23;0,14;24,96;16,85;16,37;12,85;10,73;8,42;4,78;2,9;1,52;0,63;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;211,01;220,02;252,14;251,77;262,79;265,16;7,94;12,89;17,42;19,17;17,39;12,05;6,38;2,64;0,7;1,31;5,09;11,66;17,06;19,28;18,63;14,55;8,1;3,05;1,01;0,27;17,32;12,65;16,38;18,65;17,13;11,35;4,6;1,91;0;15,79;14,83;18,51;18,5;15,06;10,02;4,87;1,58;0,68;0,17;24,17;16,02;18,18;17,93;13,23;6,9;2,84;0,7;0,04;21,96;18,28;19,18;16,08;12,29;7,24;3,13;1,16;0,49;0,19;0
51;Mato Grosso;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;212,27;220,75;252,94;252,76;263,2;265,93;7,7;12,68;16,96;19,11;17,63;12,45;6,71;2,81;0,67;1,24;5,08;11,39;16,94;19,17;18,63;14,67;8,26;3,29;1,06;0,27;17,31;12,55;16,15;18,21;17,14;11,47;5,03;2,13;0;15,59;14,7;18,5;18,31;14,63;10,14;5,02;2,12;0,82;0,16;24,88;15,31;17,71;17,39;13,16;7,39;3,28;0,82;0,06;22,61;17,97;18,56;15,38;11,95;7,5;3,49;1,54;0,71;0,28;0
52;Goiás;Estadual;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Estadual;Rural;Interior;211,63;230,95;254,83;254,93;263,56;265,48;8,46;10,68;14,78;32,86;16,36;7,52;5,35;0,82;2,56;0;2,15;7,92;17,19;16,98;20,13;18,46;9,35;5,41;2,39;0;11,75;13,86;18,35;22,54;19,12;9,85;3,01;1,52;0;12,05;16,71;19,36;20,73;13,44;10,43;4,24;1,1;1,85;0,1;22,57;15,72;19,13;19,56;16,1;4,78;1,58;0,56;0;18,09;19,13;20,52;18,87;14,35;6,88;1,37;0,67;0,13;0;0
52;Goiás;Estadual;Rural;Total;211,63;230,95;254,83;254,93;263,56;265,48;8,46;10,68;14,78;32,86;16,36;7,52;5,35;0,82;2,56;0;2,15;7,92;17,19;16,98;20,13;18,46;9,35;5,41;2,39;0;11,75;13,86;18,35;22,54;19,12;9,85;3,01;1,52;0;12,05;16,71;19,36;20,73;13,44;10,43;4,24;1,1;1,85;0,1;22,57;15,72;19,13;19,56;16,1;4,78;1,58;0,56;0;18,09;19,13;20,52;18,87;14,35;6,88;1,37;0,67;0,13;0;0
52;Goiás;Estadual;Total;Capital;238,02;249,47;276,16;271;278,1;278,03;1,66;5,44;11,86;16,83;21,06;24,26;12,43;4,18;1,63;0,13;1,33;3,02;9,56;13,86;21,63;23,17;15,34;7,5;3,6;0,87;4,95;7,46;13,67;19,97;23,5;18,19;8,83;3,42;0;6,35;10,96;16,85;18,93;19,65;13,94;8,32;3,57;1,25;0,18;14,68;12,64;17,47;20,63;18,09;11,08;4,38;0,97;0,06;15,05;15,31;18,87;17,57;14,26;10,19;5,33;2,54;0,66;0,22;0
52;Goiás;Estadual;Total;Interior;224,39;238,33;265,25;262,28;269,15;270,2;4,59;8,99;14,99;19,77;20,21;16,15;9,2;3,62;1,09;0,17;1,87;5,72;13,27;17,42;20,56;19,92;12,89;5,8;1,93;0,45;8,21;10,26;16,56;21,56;21,31;14,09;5,85;2,16;0;9,45;12,58;18,79;19,97;17,62;11,98;6,19;2,5;0,77;0,15;19,34;14,57;18,73;19,7;15,83;8,31;2,89;0,59;0,04;17,74;17,54;20,29;17,39;12,98;8,56;3,7;1,33;0,39;0,07;0
52;Goiás;Estadual;Total;Total;226,67;240,2;266,6;263,35;270,77;271,61;4,1;8,39;14,47;19,28;20,35;17,51;9,74;3,71;1,18;0,16;1,78;5,27;12,65;16,82;20,74;20,46;13,3;6,09;2,21;0,52;7,81;9,91;16,2;21,36;21,58;14,6;6,22;2,31;0;9,07;12,38;18,55;19,84;17,87;12,22;6,45;2,63;0,83;0,15;18,5;14,22;18,5;19,87;16,24;8,81;3,16;0,66;0,04;17,25;17,14;20,03;17,42;13,21;8,85;4;1,55;0,44;0,1;0
52;Goiás;Estadual;Urbana;Capital;238,02;249,47;276,16;271;278,1;278,03;1,66;5,44;11,86;16,83;21,06;24,26;12,43;4,18;1,63;0,13;1,33;3,02;9,56;13,86;21,63;23,17;15,34;7,5;3,6;0,87;4,95;7,46;13,67;19,97;23,5;18,19;8,83;3,42;0;6,35;10,96;16,85;18,93;19,65;13,94;8,32;3,57;1,25;0,18;14,68;12,64;17,47;20,63;18,09;11,08;4,38;0,97;0,06;15,05;15,31;18,87;17,57;14,26;10,19;5,33;2,54;0,66;0,22;0
52;Goiás;Estadual;Urbana;Interior;224,77;238,55;265,46;262,43;269,25;270,28;4,48;8,94;15;19,37;20,32;16,41;9,31;3,7;1,05;0,17;1,86;5,66;13,15;17,43;20,57;19,96;13;5,81;1,91;0,46;8,14;10,19;16,52;21,54;21,35;14,18;5,91;2,17;0;9,4;12,5;18,78;19,95;17,7;12,01;6,23;2,53;0,75;0,15;19,28;14,55;18,73;19,71;15,83;8,37;2,91;0,59;0,04;17,73;17,51;20,29;17,36;12,96;8,59;3,74;1,34;0,4;0,07;0
52;Goiás;Estadual;Urbana;Total;227,05;240,43;266,8;263,5;270,87;271,7;3,99;8,34;14,46;18,94;20,45;17,76;9,85;3,79;1,15;0,17;1,77;5,2;12,53;16,82;20,76;20,51;13,4;6,1;2,2;0,53;7,74;9,84;16,17;21,34;21,62;14,68;6,28;2,33;0;9,01;12,31;18,54;19,83;17,95;12,25;6,49;2,66;0,81;0,15;18,44;14,2;18,49;19,88;16,24;8,87;3,18;0,66;0,04;17,24;17,11;20,03;17,4;13,2;8,88;4,03;1,56;0,45;0,1;0
52;Goiás;Federal;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Federal;Rural;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Federal;Rural;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Federal;Total;Capital;235,05;240,04;292,61;293,99;289,27;289,42;0;7,62;7,62;22,44;22,65;20,8;15,1;1,92;0;0;0;1,92;15,1;11,32;30,2;28,28;11,25;1,92;0;0;1,89;3,64;10,65;12,82;27,54;21,31;11,21;10,93;0;7,29;1,75;7,15;16,05;20,25;16,05;20,53;7,43;1,75;1,75;13,57;9,56;12,14;18,73;16,15;16,92;10,33;2,58;0;9,17;9,17;13,57;22,09;23,9;15,11;6,98;0;0;0;0
52;Goiás;Federal;Total;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Federal;Total;Total;235,05;240,04;292,61;293,99;289,27;289,42;0;7,62;7,62;22,44;22,65;20,8;15,1;1,92;0;0;0;1,92;15,1;11,32;30,2;28,28;11,25;1,92;0;0;1,89;3,64;10,65;12,82;27,54;21,31;11,21;10,93;0;7,29;1,75;7,15;16,05;20,25;16,05;20,53;7,43;1,75;1,75;13,57;9,56;12,14;18,73;16,15;16,92;10,33;2,58;0;9,17;9,17;13,57;22,09;23,9;15,11;6,98;0;0;0;0
52;Goiás;Federal;Urbana;Capital;235,05;240,04;292,61;293,99;289,27;289,42;0;7,62;7,62;22,44;22,65;20,8;15,1;1,92;0;0;0;1,92;15,1;11,32;30,2;28,28;11,25;1,92;0;0;1,89;3,64;10,65;12,82;27,54;21,31;11,21;10,93;0;7,29;1,75;7,15;16,05;20,25;16,05;20,53;7,43;1,75;1,75;13,57;9,56;12,14;18,73;16,15;16,92;10,33;2,58;0;9,17;9,17;13,57;22,09;23,9;15,11;6,98;0;0;0;0
52;Goiás;Federal;Urbana;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Federal;Urbana;Total;235,05;240,04;292,61;293,99;289,27;289,42;0;7,62;7,62;22,44;22,65;20,8;15,1;1,92;0;0;0;1,92;15,1;11,32;30,2;28,28;11,25;1,92;0;0;1,89;3,64;10,65;12,82;27,54;21,31;11,21;10,93;0;7,29;1,75;7,15;16,05;20,25;16,05;20,53;7,43;1,75;1,75;13,57;9,56;12,14;18,73;16,15;16,92;10,33;2,58;0;9,17;9,17;13,57;22,09;23,9;15,11;6,98;0;0;0;0
52;Goiás;Municipal;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Municipal;Rural;Interior;199,81;209,36;251,96;247,92;271,27;263,35;11,24;16,37;21,24;18,36;14,92;8,63;3,8;1,54;0,17;0,86;6,16;15,07;21,86;21,64;16,44;11,69;4,49;1,42;0,34;0,04;11,94;14,51;21,7;21,39;16,71;9,75;3,13;0,88;0;13,46;16,2;22,87;21,59;13,84;7,68;3,2;0,85;0,24;0,06;20;10;0;40;30;0;0;0;0;20;30;10;20;10;10;0;0;0;0;0
52;Goiás;Municipal;Rural;Total;199,81;209,36;251,96;247,92;271,27;263,35;11,24;16,37;21,24;18,36;14,92;8,63;3,8;1,54;0,17;0,86;6,16;15,07;21,86;21,64;16,44;11,69;4,49;1,42;0,34;0,04;11,94;14,51;21,7;21,39;16,71;9,75;3,13;0,88;0;13,46;16,2;22,87;21,59;13,84;7,68;3,2;0,85;0,24;0,06;20;10;0;40;30;0;0;0;0;20;30;10;20;10;10;0;0;0;0;0
52;Goiás;Municipal;Total;Capital;213,95;212,82;252,57;245,7;0;0;6,99;12,05;17,12;20,2;18,94;12,38;6,68;2,7;0,52;0,86;5,67;12,97;20,52;22,02;18,33;12,05;5,45;1,59;0,47;0,06;15,05;13,36;17,56;20,33;17,93;10,11;4,19;1,48;0;16,93;16,7;20,64;19,03;14,08;7,94;3,34;1,05;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Municipal;Total;Interior;215,25;221,89;258,71;253,23;291,03;299,03;6,27;12,29;17,38;20,32;18,73;12,86;6,71;2,78;0,71;0,61;3,73;10,61;17,95;20,68;19,58;15,1;7,71;2,88;0,92;0,24;10,91;11,69;17,95;21,83;19,64;11,88;4,47;1,62;0;11,59;15,48;21,34;20,08;16,29;9,75;3,64;1,37;0,42;0,05;15,13;5,73;8,9;17,23;27,33;17,51;5,24;2,27;0,67;8,62;11,4;10,77;15,29;23,11;13,88;9,74;5,1;2,09;0;0
52;Goiás;Municipal;Total;Total;215,09;220,76;257,27;251,47;291,03;299,03;6,36;12,26;17,35;20,3;18,76;12,8;6,7;2,77;0,69;0,64;3,97;10,9;18,27;20,84;19,43;14,73;7,43;2,72;0,86;0,21;11,88;12,08;17,86;21,48;19,24;11,47;4,4;1,59;0;12,84;15,76;21,17;19,83;15,77;9,33;3,57;1,3;0,39;0,04;15,13;5,73;8,9;17,23;27,33;17,51;5,24;2,27;0,67;8,62;11,4;10,77;15,29;23,11;13,88;9,74;5,1;2,09;0;0
52;Goiás;Municipal;Urbana;Capital;213,95;212,82;252,57;245,7;0;0;6,99;12,05;17,12;20,2;18,94;12,38;6,68;2,7;0,52;0,86;5,67;12,97;20,52;22,02;18,33;12,05;5,45;1,59;0,47;0,06;15,05;13,36;17,56;20,33;17,93;10,11;4,19;1,48;0;16,93;16,7;20,64;19,03;14,08;7,94;3,34;1,05;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Municipal;Urbana;Interior;216,12;222,59;259,68;253,99;292,52;301,7;5,99;12,06;17,17;20,43;18,94;13,1;6,87;2,85;0,74;0,59;3,6;10,36;17,73;20,62;19,76;15,29;7,89;2,96;0,95;0,25;10,76;11,29;17,42;21,9;20,06;12,19;4,66;1,72;0;11,32;15,37;21,12;19,86;16,64;10,05;3,7;1,44;0,45;0,05;14,76;5,41;9,56;15,52;27,12;18,83;5,64;2,44;0,72;7,76;10,01;10,83;14,94;24,09;14,17;10,47;5,48;2,25;0;0
52;Goiás;Municipal;Urbana;Total;215,83;221,32;257,84;251,84;292,52;301,7;6,12;12,06;17,16;20,4;18,94;13,01;6,84;2,83;0,71;0,63;3,87;10,7;18,09;20,8;19,57;14,87;7,57;2,79;0,89;0,22;11,88;11,83;17,45;21,49;19,51;11,65;4,54;1,66;0;12,77;15,72;20,99;19,64;15,98;9,5;3,61;1,34;0,41;0,03;14,76;5,41;9,56;15,52;27,12;18,83;5,64;2,44;0,72;7,76;10,01;10,83;14,94;24,09;14,17;10,47;5,48;2,25;0;0
52;Goiás;Privada;Rural;Capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Goiás;Privada;Rural;Interior;205,42;212,04;280,32;277,12;292,8;309,44;5,88;17,65;35,29;11,76;11,76;11,76;0;5,88;0;0;0;5,88;17,65;52,94;11,76;5,88;5,88;0;0;0;2,94;11,76;5,88;14,71;26,47;20,59;17,65;0;0;2,94;20,59;2,94;11,76;23,53;29,41;5,88;0;2,94;0;7,25;13,99;14,51;17,1;19,17;15,03;8,29;4,66;0;2,07;7,77;17,62;15,54;17,62;19,69;10,36;6,22;1,55;1,55;0
