CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LPEMT;nivel_1_LPEMT;nivel_2_LPEMT;nivel_3_LPEMT;nivel_4_LPEMT;nivel_5_LPEMT;nivel_6_LPEMT;nivel_7_LPEMT;nivel_8_LPEMT;nivel_0_MTEMT;nivel_1_MTEMT;nivel_2_MTEMT;nivel_3_MTEMT;nivel_4_MTEMT;nivel_5_MTEMT;nivel_6_MTEMT;nivel_7_MTEMT;nivel_8_MTEMT;nivel_9_MTEMT;nivel_10_MTEMT;nivel_0_LPEMI;nivel_1_LPEMI;nivel_2_LPEMI;nivel_3_LPEMI;nivel_4_LPEMI;nivel_5_LPEMI;nivel_6_LPEMI;nivel_7_LPEMI;nivel_8_LPEMI;nivel_0_MTEMI;nivel_1_MTEMI;nivel_2_MTEMI;nivel_3_MTEMI;nivel_4_MTEMI;nivel_5_MTEMI;nivel_6_MTEMI;nivel_7_MTEMI;nivel_8_MTEMI;nivel_9_MTEMI;nivel_10_MTEMI;nivel_0_LPEM;nivel_1_LPEM;nivel_2_LPEM;nivel_3_LPEM;nivel_4_LPEM;nivel_5_LPEM;nivel_6_LPEM;nivel_7_LPEM;nivel_8_LPEM;nivel_0_MTEM;nivel_1_MTEM;nivel_2_MTEM;nivel_3_MTEM;nivel_4_MTEM;nivel_5_MTEM;nivel_6_MTEM;nivel_7_MTEM;nivel_8_MTEM;nivel_9_MTEM;nivel_10_MTEM
43;Rio Grande do Sul;Total - Estadual e Municipal;Rural;Interior;213,37;225,43;254,53;255,75;274,84;268,42;267,27;272,91;272,4;269,87;2,66;7,78;11,87;16,63;20,24;19,03;11,7;6,36;2,66;1,07;1,24;4,64;9,58;15,55;19,33;18,92;15,08;9,17;4,19;1,75;0,54;14,21;13,23;17,74;19,86;16,98;11,7;4,86;1,34;0,08;12,24;14,82;18,42;19,68;16,11;11,49;4,96;1,75;0,45;0,09;16,25;12,24;19,68;20,57;17;10,27;3,1;0,89;0;17,41;18,68;18,22;22,82;13,26;6,69;2,23;0,61;0,08;0;0;19,92;14,37;19,31;20,56;13,97;9,24;2,39;0,24;0;12,41;18,46;23,38;18,94;14,84;10,27;1,46;0,25;0;0;0;17,43;12,92;19,56;20,57;16,02;9,94;2,87;0,68;0;15,8;18,61;19,88;21,57;13,77;7,85;1,98;0,5;0,05;0;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Rural;Total;213,37;225,43;254,53;255,75;274,84;268,42;267,27;272,91;272,4;269,87;2,66;7,78;11,87;16,63;20,24;19,03;11,7;6,36;2,66;1,07;1,24;4,64;9,58;15,55;19,33;18,92;15,08;9,17;4,19;1,75;0,54;14,21;13,23;17,74;19,86;16,98;11,7;4,86;1,34;0,08;12,24;14,82;18,42;19,68;16,11;11,49;4,96;1,75;0,45;0,09;16,25;12,24;19,68;20,57;17;10,27;3,1;0,89;0;17,41;18,68;18,22;22,82;13,26;6,69;2,23;0,61;0,08;0;0;19,92;14,37;19,31;20,56;13,97;9,24;2,39;0,24;0;12,41;18,46;23,38;18,94;14,84;10,27;1,46;0,25;0;0;0;17,43;12,92;19,56;20,57;16,02;9,94;2,87;0,68;0;15,8;18,61;19,88;21,57;13,77;7,85;1,98;0,5;0,05;0;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Total;Capital;192,45;198,7;243,7;236,08;274,35;262,99;293,21;278,39;274,53;263,14;8,01;14,1;16,31;17,77;18,15;13,15;7,83;3,26;1,08;0,34;4,92;11,02;16,06;20,37;19,36;14,18;8,67;3,63;1,34;0,36;0,08;21,48;14,9;17,17;17,67;15,18;9,25;3,5;0,85;0;22,43;19,46;19,55;17,58;12,46;5,96;1,89;0,49;0,11;0,06;18,9;11,52;16,01;19,78;17,53;11,04;4,2;0,98;0,05;22,51;18,49;22,05;17,05;10,66;5,52;2,25;0,98;0,35;0,16;0;7,48;4,31;17,46;30,39;16,1;12,93;8,62;2,72;0;7,94;19,27;19,05;27,89;9,07;8,62;5,44;2,72;0;0;0;18,79;11,46;16,02;19,88;17,51;11,06;4,24;0,99;0,05;22,37;18,5;22,02;17,15;10,65;5,55;2,28;0,99;0,34;0,16;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Total;Interior;215,23;224,93;261,16;256,99;281,61;274,67;294,72;299,44;282,45;276,26;3,1;7,18;10,73;16,11;20,02;18,8;13,09;7,21;2,8;0,96;1,71;4,95;9,32;14,95;19,18;18,99;15,29;9,29;4,33;1,49;0,5;12,2;11,21;15,38;19,27;19,51;14,03;6,49;1,83;0,07;12,33;13,98;17,72;19,38;17,1;11,53;5,52;1,91;0,42;0,11;14,21;10,69;16,18;20,34;19,31;12,75;5,25;1,18;0,08;15,53;16,13;19,76;19,89;14,35;8,52;3,77;1,44;0,49;0,14;0;10,03;7,7;13,61;20,56;18,68;16,66;9,43;3,26;0,07;6,72;12,2;15,68;18,03;15,55;14,39;8,79;4,48;3,43;0,73;0;13,95;10,5;16,01;20,36;19,27;13;5,52;1,32;0,08;14,96;15,87;19,5;19,77;14,43;8,9;4,09;1,63;0,68;0,18;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Total;Total;212,94;222,29;259,47;254,95;280,94;273,59;294,7;299,14;281,75;275,11;3,6;7,88;11,29;16,27;19,83;18,23;12,56;6,81;2,63;0,89;2,03;5,56;10;15,49;19,2;18,51;14,63;8,72;4,03;1,38;0,46;13,1;11,56;15,55;19,12;19,09;13,56;6,2;1,74;0,07;13,31;14,51;17,9;19,21;16,65;10,99;5,17;1,77;0,39;0,1;14,65;10,77;16,16;20,29;19,14;12,59;5,15;1,16;0,07;16,17;16,34;19,97;19,62;14,01;8,24;3,63;1,39;0,47;0,14;0;10;7,65;13,66;20,7;18,64;16,61;9,42;3,25;0,07;6,74;12,3;15,73;18,17;15,46;14,31;8,74;4,45;3,39;0,72;0;14,37;10,59;16,01;20,32;19,11;12,83;5,41;1,29;0,07;15,61;16,1;19,72;19,54;14,09;8,6;3,93;1,57;0,65;0,18;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;Capital;192,45;198,7;243,7;236,08;274,35;262,99;293,21;278,39;274,53;263,14;8,01;14,1;16,31;17,77;18,15;13,15;7,83;3,26;1,08;0,34;4,92;11,02;16,06;20,37;19,36;14,18;8,67;3,63;1,34;0,36;0,08;21,48;14,9;17,17;17,67;15,18;9,25;3,5;0,85;0;22,43;19,46;19,55;17,58;12,46;5,96;1,89;0,49;0,11;0,06;18,9;11,52;16,01;19,78;17,53;11,04;4,2;0,98;0,05;22,51;18,49;22,05;17,05;10,66;5,52;2,25;0,98;0,35;0,16;0;7,48;4,31;17,46;30,39;16,1;12,93;8,62;2,72;0;7,94;19,27;19,05;27,89;9,07;8,62;5,44;2,72;0;0;0;18,79;11,46;16,02;19,88;17,51;11,06;4,24;0,99;0,05;22,37;18,5;22,02;17,15;10,65;5,55;2,28;0,99;0,34;0,16;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;Interior;215,39;224,88;261,73;257,09;281,81;274,86;301,64;306,12;282,87;276,53;3,14;7,13;10,63;16,06;20;18,78;13,22;7,28;2,81;0,95;1,75;4,98;9,3;14,89;19,16;19;15,31;9,3;4,34;1,47;0,5;12,03;11,03;15,18;19,23;19,73;14,23;6,63;1,87;0,07;12,34;13,91;17,66;19,36;17,19;11,53;5,57;1,93;0,42;0,11;14,15;10,65;16,07;20,34;19,37;12,83;5,32;1,19;0,08;15,47;16,05;19,8;19,8;14,38;8,58;3,81;1,46;0,5;0,14;0;7,54;6,02;12,17;20,56;19,86;18,53;11,21;4,02;0,08;5,28;10,62;13,74;17,8;15,73;15,43;10,63;5,54;4,3;0,91;0;13,8;10,4;15,86;20,35;19,4;13,13;5,63;1,34;0,08;14,93;15,76;19,48;19,69;14,45;8,94;4,18;1,68;0,7;0,18;0
43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;Total;212,91;222,04;259,85;254,89;281,1;273,73;301,49;305,63;282,11;275,31;3,67;7,88;11,25;16,25;19,8;18,17;12,63;6,85;2,62;0,88;2,09;5,63;10,03;15,49;19,19;18,48;14,59;8,69;4,01;1,35;0,45;13,02;11,44;15,39;19,06;19,25;13,71;6,3;1,77;0,06;13,39;14,49;17,86;19,17;16,69;10,95;5,19;1,78;0,38;0,1;14,6;10,73;16,07;20,29;19,2;12,66;5,21;1,17;0,08;16,14;16,28;20,02;19,54;14,03;8,29;3,66;1,41;0,49;0,15;0;7,54;5,99;12,26;20,74;19,79;18,43;11,16;4;0,08;5,33;10,78;13,83;17,98;15,61;15,31;10,54;5,49;4,22;0,9;0;14,25;10,5;15,88;20,31;19,23;12,94;5,5;1,31;0,08;15,6;16,01;19,71;19,46;14,11;8,63;4;1,62;0,67;0,18;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Rural;Interior;213,37;225,43;254,53;255,75;275,22;268,91;277,73;283,89;276,44;276,19;2,66;7,78;11,87;16,63;20,24;19,03;11,7;6,36;2,66;1,07;1,24;4,64;9,58;15,55;19,33;18,92;15,08;9,17;4,19;1,75;0,54;14,21;13,23;17,74;19,86;16,98;11,7;4,86;1,34;0,08;12,24;14,82;18,42;19,68;16,11;11,49;4,96;1,75;0,45;0,09;16,06;12,09;19,56;20,7;17,23;10,36;3,07;0,93;0;17,21;18,46;18,28;22,76;13,53;6,72;2,25;0,66;0,08;0,05;0;15,74;11,7;17,08;20,18;16,94;12,81;4,87;0,67;0;11,29;14,43;19,43;17,52;15,73;13,6;5,89;1,7;0,33;0,07;0;15,9;11,9;18,36;20,45;17,09;11,55;3,94;0,8;0;14,33;16,5;18,84;20,22;14,6;10,06;4,02;1,17;0,2;0,06;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Rural;Total;213,37;225,43;254,53;255,75;275,22;268,91;277,73;283,89;276,44;276,19;2,66;7,78;11,87;16,63;20,24;19,03;11,7;6,36;2,66;1,07;1,24;4,64;9,58;15,55;19,33;18,92;15,08;9,17;4,19;1,75;0,54;14,21;13,23;17,74;19,86;16,98;11,7;4,86;1,34;0,08;12,24;14,82;18,42;19,68;16,11;11,49;4,96;1,75;0,45;0,09;16,06;12,09;19,56;20,7;17,23;10,36;3,07;0,93;0;17,21;18,46;18,28;22,76;13,53;6,72;2,25;0,66;0,08;0,05;0;15,74;11,7;17,08;20,18;16,94;12,81;4,87;0,67;0;11,29;14,43;19,43;17,52;15,73;13,6;5,89;1,7;0,33;0,07;0;15,9;11,9;18,36;20,45;17,09;11,55;3,94;0,8;0;14,33;16,5;18,84;20,22;14,6;10,06;4,02;1,17;0,2;0,06;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;Capital;192,52;198,77;244,96;237,84;275,43;265,3;300,21;289,19;276,38;266,22;8;14,07;16,3;17,76;18,14;13,19;7,85;3,28;1,07;0,34;4,93;11;16,05;20,36;19,34;14,19;8,7;3,64;1,34;0,38;0,08;21,14;14,71;16,88;17,48;15,15;9,54;3,95;1,13;0,02;22,06;19,12;19,25;17,36;12,48;6,23;2,07;0,82;0,32;0,28;18,78;11,22;15,71;19,49;17,47;11,33;4,67;1,28;0,05;22,02;18,1;21,5;16,83;10,63;5,83;2,59;1,37;0,6;0,5;0,02;3,97;4,43;24,34;14,44;24,74;13,04;12,22;2,84;0;13,07;17,18;15,91;11,01;16,31;10,8;4,9;5,02;5,79;0;0;18,21;10,96;16,04;19,29;17,75;11,4;4,95;1,34;0,05;21,68;18,07;21,29;16,61;10,85;6,02;2,67;1,51;0,79;0,48;0,02
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;Interior;215,23;224,93;261,23;257,08;281,82;274,98;303,77;308,54;284,58;279,19;3,1;7,18;10,73;16,11;20,02;18,8;13,09;7,21;2,8;0,96;1,71;4,95;9,32;14,95;19,18;18,99;15,29;9,29;4,33;1,49;0,5;12,19;11,19;15,37;19,26;19,51;14,04;6,52;1,85;0,07;12,31;13,96;17,7;19,37;17,09;11,54;5,54;1,94;0,43;0,12;14,17;10,65;16,11;20,32;19,28;12,83;5,34;1,22;0,08;15,47;16,06;19,69;19,85;14,33;8,57;3,86;1,48;0,52;0,16;0;8,04;6;10,71;17,4;19,76;20,98;13,1;3,66;0,35;6,18;9,14;12,85;15,9;15,88;17,18;12,04;6,23;3,7;0,9;0;13,4;10,07;15,43;19,96;19,34;13,85;6,31;1,53;0,11;14,3;15,19;18,84;19,35;14,53;9,65;4,88;2,08;0,92;0,25;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;Total;212,94;222,3;259,63;255,18;281,22;274,06;303,67;308;283,87;278,07;3,6;7,87;11,29;16,27;19,83;18,24;12,57;6,81;2,62;0,89;2,03;5,56;10;15,49;19,19;18,51;14,63;8,72;4,03;1,38;0,46;13,07;11,54;15,52;19,08;19,08;13,59;6,27;1,78;0,07;13,28;14,47;17,86;19,17;16,64;11,01;5,2;1,83;0,42;0,13;14,6;10,7;16,07;20,25;19,11;12,69;5,27;1,23;0,07;16,09;16,25;19,86;19,57;13,98;8,31;3,74;1,47;0,53;0,19;0,01;7,93;5,95;11,09;17,32;19,9;20,76;13,07;3,64;0,34;6,37;9,36;12,94;15,76;15,9;17;11,84;6,2;3,76;0,87;0;13,82;10,14;15,49;19,9;19,2;13,64;6,19;1,51;0,1;14,94;15,44;19,05;19,12;14,21;9,34;4,69;2,03;0,91;0,27;0,01
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;Capital;192,52;198,77;244,96;237,84;275,43;265,3;300,21;289,19;276,38;266,22;8;14,07;16,3;17,76;18,14;13,19;7,85;3,28;1,07;0,34;4,93;11;16,05;20,36;19,34;14,19;8,7;3,64;1,34;0,38;0,08;21,14;14,71;16,88;17,48;15,15;9,54;3,95;1,13;0,02;22,06;19,12;19,25;17,36;12,48;6,23;2,07;0,82;0,32;0,28;18,78;11,22;15,71;19,49;17,47;11,33;4,67;1,28;0,05;22,02;18,1;21,5;16,83;10,63;5,83;2,59;1,37;0,6;0,5;0,02;3,97;4,43;24,34;14,44;24,74;13,04;12,22;2,84;0;13,07;17,18;15,91;11,01;16,31;10,8;4,9;5,02;5,79;0;0;18,21;10,96;16,04;19,29;17,75;11,4;4,95;1,34;0,05;21,68;18,07;21,29;16,61;10,85;6,02;2,67;1,51;0,79;0,48;0,02
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;Interior;215,39;224,88;261,81;257,2;282,02;275,16;309,97;314,41;285;279,35;3,14;7,13;10,63;16,06;20;18,78;13,22;7,28;2,81;0,95;1,75;4,98;9,3;14,89;19,16;19;15,31;9,3;4,34;1,47;0,5;12,01;11,02;15,16;19,21;19,73;14,24;6,66;1,9;0,07;12,32;13,89;17,64;19,34;17,18;11,54;5,59;1,95;0,43;0,12;14,11;10,61;16,01;20,31;19,34;12,91;5,4;1,23;0,08;15,42;15,99;19,74;19,76;14,36;8,63;3,91;1,51;0,54;0,16;0;6,21;4,64;9,19;16,74;20,43;22,93;15,05;4,38;0,43;4,96;7,88;11,29;15,51;15,92;18,03;13,51;7,31;4,5;1,1;0;13,27;9,97;15,28;19,93;19,46;13,97;6,43;1,57;0,12;14,3;15,12;18,84;19,31;14,52;9,63;4,93;2,13;0,96;0,26;0
43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;Total;212,91;222,05;260,02;255,14;281,38;274,2;309,63;313,54;284,22;278,16;3,67;7,88;11,25;16,25;19,8;18,17;12,64;6,85;2,62;0,88;2,09;5,63;10,03;15,49;19,18;18,48;14,59;8,69;4,01;1,35;0,45;12,98;11,41;15,35;19,02;19,24;13,74;6,38;1,82;0,07;13,36;14,45;17,81;19,13;16,68;10,98;5,21;1,83;0,42;0,14;14,56;10,67;15,98;20,23;19,16;12,75;5,33;1,24;0,08;16,06;16,19;19,91;19,48;14;8,36;3,78;1,49;0,54;0,19;0,01;6,13;4,63;9,71;16,66;20,58;22,59;14,96;4,32;0,42;5,24;8,2;11,45;15,35;15,93;17,78;13,21;7,23;4,55;1,06;0;13,72;10,06;15,35;19,87;19,3;13,74;6,3;1,55;0,11;14,97;15,39;19,06;19,07;14,19;9,3;4,72;2,07;0,94;0,28;0,01
50;Mato Grosso do Sul;Estadual;Rural;Capital;;;;;258,73;267,54;;;258,73;267,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,91;12,14;16,47;19,59;12,71;5,99;3,2;0;0;12,87;12,55;32,95;25,17;13,28;0;0;3,2;0;0;0;;;;;;;;;;;;;;;;;;;;;29,91;12,14;16,47;19,59;12,71;5,99;3,2;0;0;12,87;12,55;32,95;25,17;13,28;0;0;3,2;0;0;0
50;Mato Grosso do Sul;Estadual;Rural;Interior;187,29;195,91;236,2;235,55;249,28;250,08;;;249,28;250,08;8,14;16,19;17,31;20,58;19,47;9;4,97;3,3;0,51;0,54;5,08;10,05;15,88;26,77;16,61;13;8,13;2,48;0,97;0,78;0,24;21,39;22,05;18,89;17,07;11,35;6,11;2,54;0,6;0;20,18;23,39;20,4;17,08;11,37;5,83;1,33;0,22;0,19;0;33,98;19,31;17,5;13,55;9,11;5,04;1,3;0,22;0;27,74;24,55;21,86;15,7;6,36;2,76;1,03;0;0;0;0;;;;;;;;;;;;;;;;;;;;;33,98;19,31;17,5;13,55;9,11;5,04;1,3;0,22;0;27,74;24,55;21,86;15,7;6,36;2,76;1,03;0;0;0;0
50;Mato Grosso do Sul;Estadual;Rural;Total;187,29;195,91;236,2;235,55;249,54;250,56;;;249,54;250,56;8,14;16,19;17,31;20,58;19,47;9;4,97;3,3;0,51;0,54;5,08;10,05;15,88;26,77;16,61;13;8,13;2,48;0,97;0,78;0,24;21,39;22,05;18,89;17,07;11,35;6,11;2,54;0,6;0;20,18;23,39;20,4;17,08;11,37;5,83;1,33;0,22;0,19;0;33,87;19,11;17,47;13,71;9,2;5,06;1,35;0,21;0;27,33;24,23;22,16;15,96;6,55;2,69;1;0,09;0;0;0;;;;;;;;;;;;;;;;;;;;;33,87;19,11;17,47;13,71;9,2;5,06;1,35;0,21;0;27,33;24,23;22,16;15,96;6,55;2,69;1;0,09;0;0;0
50;Mato Grosso do Sul;Estadual;Total;Capital;170,62;181,13;250,78;246;270,42;265,42;;;270,42;265,42;17,48;14,62;19,02;23,42;15,95;7,87;1,64;0;0;0;7,87;15,95;23,72;25,46;9,51;12,68;3,17;1,64;0;0;0;16,59;15,52;15,94;17,43;17,76;11,34;4,22;1,2;0;15,2;17,08;20,72;20,03;15,13;7,92;3,01;0,67;0,22;0,03;20,39;13,06;16,72;19,85;15,96;9,53;3,73;0,72;0,03;19,7;19,1;21,79;17,96;12,2;5,84;2,3;0,83;0,22;0,06;0;;;;;;;;;;;;;;;;;;;;;20,39;13,06;16,72;19,85;15,96;9,53;3,73;0,72;0,03;19,7;19,1;21,79;17,96;12,2;5,84;2,3;0,83;0,22;0,06;0
50;Mato Grosso do Sul;Estadual;Total;Interior;200,74;210,38;248,69;245,03;267,76;263,72;;;267,76;263,72;5,09;10,94;15,46;18,92;18,91;15,6;8,11;4,3;1,98;0,69;2,08;7,21;13,67;20,73;19,95;16,07;11,01;5,96;2,34;0,6;0,39;17,21;15;18,05;18,76;16,06;9,93;3,98;0,97;0,06;16,28;17,45;20,9;19,36;14,41;7,83;2,91;0,72;0,13;0,01;20,95;14,26;18,17;19,29;15,44;8,33;3,16;0,38;0,03;19,02;20,59;22,53;19,17;10,68;5,02;2,23;0,58;0,16;0,02;0;;;;;;;;;;;;;;;;;;;;;20,95;14,26;18,17;19,29;15,44;8,33;3,16;0,38;0,03;19,02;20,59;22,53;19,17;10,68;5,02;2,23;0,58;0,16;0,02;0
50;Mato Grosso do Sul;Estadual;Total;Total;199,87;209,54;249,1;245,22;268,6;264,25;;;268,6;264,25;5,45;11,05;15,57;19,05;18,82;15,38;7,92;4,18;1,92;0,67;2,24;7,46;13,96;20,87;19,65;15,97;10,78;5,84;2,27;0,58;0,38;17,09;15,1;17,63;18,5;16,39;10,21;4,02;1,02;0,04;16,07;17,38;20,87;19,5;14,55;7,84;2,93;0,71;0,15;0,01;20,77;13,88;17,71;19,47;15,6;8,71;3,34;0,49;0,03;19,24;20,12;22,3;18,79;11,16;5,28;2,25;0,66;0,18;0,03;0;;;;;;;;;;;;;;;;;;;;;20,77;13,88;17,71;19,47;15,6;8,71;3,34;0,49;0,03;19,24;20,12;22,3;18,79;11,16;5,28;2,25;0,66;0,18;0,03;0
50;Mato Grosso do Sul;Estadual;Urbana;Capital;170,62;181,13;250,78;246;270,49;265,4;;;270,49;265,4;17,48;14,62;19,02;23,42;15,95;7,87;1,64;0;0;0;7,87;15,95;23,72;25,46;9,51;12,68;3,17;1,64;0;0;0;16,59;15,52;15,94;17,43;17,76;11,34;4,22;1,2;0;15,2;17,08;20,72;20,03;15,13;7,92;3,01;0,67;0,22;0,03;20,33;13,06;16,72;19,85;15,98;9,55;3,74;0,73;0,03;19,74;19,14;21,72;17,92;12,19;5,87;2,31;0,82;0,22;0,06;0;;;;;;;;;;;;;;;;;;;;;20,33;13,06;16,72;19,85;15,98;9,55;3,74;0,73;0,03;19,74;19,14;21,72;17,92;12,19;5,87;2,31;0,82;0,22;0,06;0
50;Mato Grosso do Sul;Estadual;Urbana;Interior;203,99;213,88;249,53;245,67;269,77;265,2;;;269,77;265,2;4,35;9,67;15,02;18,51;18,77;17,2;8,87;4,54;2,33;0,72;1,35;6,52;13,14;19,27;20,76;16,81;11,71;6,8;2,67;0,56;0,42;16,93;14,52;17,99;18,87;16,38;10,19;4,07;0,99;0,06;16,02;17,05;20,93;19,52;14,61;7,96;3,02;0,75;0,13;0,01;19,53;13,71;18,24;19,92;16,12;8,68;3,36;0,4;0,04;18,08;20,16;22,61;19,54;11,15;5,27;2,36;0,65;0,17;0,02;0;;;;;;;;;;;;;;;;;;;;;19,53;13,71;18,24;19,92;16,12;8,68;3,36;0,4;0,04;18,08;20,16;22,61;19,54;11,15;5,27;2,36;0,65;0,17;0,02;0
50;Mato Grosso do Sul;Estadual;Urbana;Total;202,81;212,72;249,79;245,74;270,01;265,27;;;270,01;265,27;4,82;9,85;15,16;18,69;18,67;16,87;8,61;4,38;2,25;0,7;1,58;6,85;13,51;19,49;20,36;16,66;11,4;6,62;2,57;0,54;0,41;16,86;14,73;17,56;18,57;16,66;10,43;4,1;1,04;0,05;15,85;17,06;20,89;19,63;14,72;7,95;3,02;0,73;0,15;0,01;19,8;13,49;17,73;19,89;16,08;8,98;3,49;0,51;0,04;18,64;19,82;22,31;19;11,5;5,47;2,34;0,7;0,19;0,03;0;;;;;;;;;;;;;;;;;;;;;19,8;13,49;17,73;19,89;16,08;8,98;3,49;0,51;0,04;18,64;19,82;22,31;19;11,5;5,47;2,34;0,7;0,19;0,03;0
50;Mato Grosso do Sul;Federal;Rural;Interior;;;;;;;292,92;299,15;292,92;299,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,94;9,31;14,14;23,05;18,6;17,17;9,79;0;0;9,14;5,06;18,42;21,11;12,34;21,04;6,43;4,34;0,81;1,32;0;7,94;9,31;14,14;23,05;18,6;17,17;9,79;0;0;9,14;5,06;18,42;21,11;12,34;21,04;6,43;4,34;0,81;1,32;0
50;Mato Grosso do Sul;Federal;Rural;Total;;;;;;;292,92;299,15;292,92;299,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,94;9,31;14,14;23,05;18,6;17,17;9,79;0;0;9,14;5,06;18,42;21,11;12,34;21,04;6,43;4,34;0,81;1,32;0;7,94;9,31;14,14;23,05;18,6;17,17;9,79;0;0;9,14;5,06;18,42;21,11;12,34;21,04;6,43;4,34;0,81;1,32;0
50;Mato Grosso do Sul;Federal;Total;Capital;;;313,16;335,54;345,24;370,8;323,93;341,03;329,5;348,81;;;;;;;;;;;;;;;;;;;;;;2,54;1,67;5,01;7,33;12,97;26,05;24,94;17,89;1,61;0;2,46;4,07;6,46;6,47;18,18;19,81;22,98;14,8;4,77;0;0;0,87;8,12;17,57;30,57;25,01;16,94;0,92;1,69;0,78;0,81;5,74;6,62;9,82;25;22,76;14,3;10,92;1,56;2,75;2,65;5,67;6,41;22,12;24,83;32,55;3,02;0;2,25;3,81;6,28;9,25;16,65;12,84;21,1;9,55;17,29;0,98;0;2,03;1,96;4,41;6,86;20,93;26,33;30,58;6,66;0,24;2,1;3,02;4,85;8,33;14,03;12,05;22,11;13;16,51;3,58;0,41
50;Mato Grosso do Sul;Federal;Total;Interior;;;;;;;300,76;296,42;300,76;296,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,31;7,24;13,04;20,53;22,84;19,97;9;2,07;0;7,63;9,66;14,7;18,99;18,33;18,24;8,68;2,67;0,81;0,28;0;5,31;7,24;13,04;20,53;22,84;19,97;9;2,07;0;7,63;9,66;14,7;18,99;18,33;18,24;8,68;2,67;0,81;0,28;0
50;Mato Grosso do Sul;Federal;Total;Total;;;313,16;335,54;345,24;370,8;307,42;309,24;310,91;314,92;;;;;;;;;;;;;;;;;;;;;;2,54;1,67;5,01;7,33;12,97;26,05;24,94;17,89;1,61;0;2,46;4,07;6,46;6,47;18,18;19,81;22,98;14,8;4,77;0;0;0,87;8,12;17,57;30,57;25,01;16,94;0,92;1,69;0,78;0,81;5,74;6,62;9,82;25;22,76;14,3;10,92;1,56;4,58;5,93;10,92;16,47;22,63;21,37;15,76;2,34;0;6,09;7,98;12,28;16,2;17,85;16,69;12,25;4,65;5,55;0,48;0;4,15;5,38;9,99;15,7;22,16;22,22;16,62;3,69;0,09;5,68;7,31;11,22;15,23;16,81;16,05;13,42;6,32;6,36;1,45;0,14
50;Mato Grosso do Sul;Federal;Urbana;Capital;;;313,16;335,54;345,24;370,8;323,93;341,03;329,5;348,81;;;;;;;;;;;;;;;;;;;;;;2,54;1,67;5,01;7,33;12,97;26,05;24,94;17,89;1,61;0;2,46;4,07;6,46;6,47;18,18;19,81;22,98;14,8;4,77;0;0;0,87;8,12;17,57;30,57;25,01;16,94;0,92;1,69;0,78;0,81;5,74;6,62;9,82;25;22,76;14,3;10,92;1,56;2,75;2,65;5,67;6,41;22,12;24,83;32,55;3,02;0;2,25;3,81;6,28;9,25;16,65;12,84;21,1;9,55;17,29;0,98;0;2,03;1,96;4,41;6,86;20,93;26,33;30,58;6,66;0,24;2,1;3,02;4,85;8,33;14,03;12,05;22,11;13;16,51;3,58;0,41
