CO_REGIAO;NO_REGIAO;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_LPEMT;nivel_1_LPEMT;nivel_2_LPEMT;nivel_3_LPEMT;nivel_4_LPEMT;nivel_5_LPEMT;nivel_6_LPEMT;nivel_7_LPEMT;nivel_8_LPEMT;nivel_0_MTEMT;nivel_1_MTEMT;nivel_2_MTEMT;nivel_3_MTEMT;nivel_4_MTEMT;nivel_5_MTEMT;nivel_6_MTEMT;nivel_7_MTEMT;nivel_8_MTEMT;nivel_9_MTEMT;nivel_10_MTEMT;nivel_0_LPEMI;nivel_1_LPEMI;nivel_2_LPEMI;nivel_3_LPEMI;nivel_4_LPEMI;nivel_5_LPEMI;nivel_6_LPEMI;nivel_7_LPEMI;nivel_8_LPEMI;nivel_0_MTEMI;nivel_1_MTEMI;nivel_2_MTEMI;nivel_3_MTEMI;nivel_4_MTEMI;nivel_5_MTEMI;nivel_6_MTEMI;nivel_7_MTEMI;nivel_8_MTEMI;nivel_9_MTEMI;nivel_10_MTEMI;nivel_0_LPEM;nivel_1_LPEM;nivel_2_LPEM;nivel_3_LPEM;nivel_4_LPEM;nivel_5_LPEM;nivel_6_LPEM;nivel_7_LPEM;nivel_8_LPEM;nivel_0_MTEM;nivel_1_MTEM;nivel_2_MTEM;nivel_3_MTEM;nivel_4_MTEM;nivel_5_MTEM;nivel_6_MTEM;nivel_7_MTEM;nivel_8_MTEM;nivel_9_MTEM;nivel_10_MTEM
5;Centro-Oeste;Total - Estadual e Municipal;Urbana;Total;212,02;221,14;256,05;253,24;274,81;269,82;293,42;285,58;275,1;270,06;3,56;8,79;12,1;16,21;18,96;17,35;12,15;6,93;2,92;1,03;1,74;5,67;10,78;16,9;19,39;17,32;13,47;8,56;4,15;1,51;0,51;15,74;12,37;15,54;17,98;17,59;12,87;6,11;1,72;0,1;14,54;15,02;18,27;18,51;15,58;10,34;5,09;1,93;0,55;0,17;18,07;12,49;16,51;19,36;17,17;10,91;4,44;0,98;0,08;18,03;18,27;20,67;18,47;12,15;6,85;3,39;1,45;0,6;0,13;0;8,95;6,47;15,27;19,71;22,73;17,45;7,39;1,97;0,07;10,85;13,49;18,67;22,75;12,95;11,11;6,04;2,28;1,32;0,53;0;17,93;12,39;16,49;19,37;17,25;11,01;4,49;0,99;0,08;17,92;18,19;20,64;18,53;12,17;6,91;3,43;1,46;0,62;0,14;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Rural;Capital;204,49;215,52;238,8;236,73;264,15;263,45;284,93;281,6;270,57;269,06;3,37;11;14,04;18,88;19,67;15,48;10,18;4,77;1,53;1,08;2,07;5,92;11,49;18,63;21,63;16,2;13,55;6,65;2,87;0,91;0,08;24,09;17,79;17,33;15,79;12,94;8,5;2,81;0,68;0,06;20,46;20,19;21,89;16,56;12,68;5,02;2,56;0,52;0,13;0;23,87;14,57;19,21;16,88;12,62;10,84;2,01;0;0;17,04;21,36;22,88;21,56;10,25;4,85;1,32;0,74;0;0;0;13,97;7,45;17,11;14,96;25,53;14,78;6,2;0;0;9,15;13,8;22,19;23,8;15,85;10,17;3,59;1,45;0;0;0;20,81;12,37;18,56;16,29;16,61;12,06;3,3;0;0;14,6;19,02;22,67;22,25;11,98;6,49;2,02;0,96;0;0;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Rural;Interior;191,47;201,3;239,88;238,5;256,79;257,26;293,04;297,47;262,98;264,12;7,3;15,59;17,63;18,1;16,33;12,62;6,86;3,72;1,24;0,6;4,65;11,27;16,7;19,35;17,94;12,73;8,84;5,26;2,27;0,81;0,18;22,98;16,75;18,69;16,95;12,89;7,99;2,98;0,72;0,05;21,12;19,7;20,1;17,37;10,97;6,85;2,59;0,92;0,26;0,12;28,33;17,11;18,52;16,64;11,33;5,79;1,91;0,31;0,06;23,79;23,02;21,37;16,8;8,39;4,21;1,48;0,44;0,27;0,23;0;9,33;7,84;15,61;20,58;19,93;14,56;10,66;1,49;0;7,64;9,39;16,28;18,74;19,21;15,57;7,01;4,88;0,79;0,48;0;25,09;15,53;18,02;17,32;12,8;7,29;3,4;0,51;0,05;21,03;20,7;20,5;17,13;10,24;6,15;2,42;1,2;0,36;0,28;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Rural;Total;194,03;204,09;239,7;238,2;257,58;257,92;291,36;294,19;263,93;264,74;6,53;14,69;16,93;18,25;16,99;13,18;7,51;3,92;1,3;0,7;4,14;10,22;15,68;19,21;18,66;13,41;9,76;5,53;2,39;0,83;0,16;23,17;16,92;18,46;16,76;12,9;8,08;2,95;0,72;0,05;21,01;19,78;20,4;17,24;11,26;6,54;2,58;0,85;0,24;0,1;27,85;16,84;18,59;16,67;11,47;6,33;1,92;0,27;0,05;23,07;22,84;21,54;17,31;8,59;4,27;1,46;0,47;0,24;0,21;0;10,29;7,76;15,92;19,42;21,08;14,6;9,74;1,19;0;7,95;10,3;17,5;19,79;18,52;14,45;6,3;4,17;0,63;0,38;0;24,55;15,13;18,09;17,19;13,28;7,89;3,39;0,45;0,04;20,22;20,49;20,78;17,77;10,46;6,19;2,37;1,17;0,31;0,24;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Total;Capital;214;222,99;253,8;249,64;272,81;266,81;298,8;294,08;274,05;268,1;3,51;8,28;11,4;15,76;18,96;17,74;12,72;7,36;3,14;1,13;1,73;5,1;10,32;16,07;19,23;17,97;14,38;8,95;4,3;1,52;0,44;17,8;12,54;15;17,29;16,9;12,52;6,13;1,75;0,07;16,54;15,39;18,46;18,27;15,12;9,35;4,49;1,64;0,56;0,18;20,76;12,2;15,66;17,65;16,51;11,14;4,87;1,11;0,09;20,65;18,62;20,33;17,31;11,7;6,23;2,98;1,27;0,64;0,24;0,01;9,86;6,27;10,18;16,62;22,13;20,1;13,17;1,66;0;10,45;11,32;16,81;18,95;15,02;11,21;7,84;4,49;3,19;0,73;0;20,24;11,92;15,4;17,61;16,78;11,57;5,26;1,14;0,08;20,17;18,27;20,16;17,39;11,86;6,47;3,22;1,43;0,76;0,27;0,01
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Total;Interior;209,43;218,7;255,98;253,98;275,23;271,37;297,23;292,91;276,39;272,5;3,87;9,58;12,87;16,6;18,76;16,78;11,46;6,45;2,67;0,96;1,97;6,36;11,46;17,48;19,39;16,66;12,72;8,1;3,92;1,44;0,51;15,35;12,61;15,96;18,15;17,52;12,71;5,92;1,68;0,11;14,11;15,17;18,29;18,46;15,43;10,51;5,23;2,05;0,58;0,18;17,15;12,82;17,01;20,01;17,16;10,65;4,2;0,93;0,08;16,81;18,22;20,76;18,93;12,17;7,09;3,62;1,59;0,66;0,14;0;7,33;6,48;14,91;20,32;22,39;17,03;8,8;2,54;0,19;7,38;11,36;17,1;21,41;16,72;14,36;7,73;2,73;1,02;0,19;0;16,63;12,49;16,9;20,03;17,43;10,99;4,44;1,01;0,08;16,32;17,86;20,57;19,06;12,41;7,48;3,84;1,65;0,68;0,14;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Total;Total;210,81;220;255,3;252,64;274,39;269,78;297,74;293,29;275,58;270,97;3,76;9,19;12,43;16,34;18,82;17,07;11,84;6,72;2,81;1,01;1,9;5,98;11,11;17,05;19,34;17,05;13,22;8,36;4,03;1,46;0,49;16,11;12,59;15,66;17,88;17,33;12,65;5,98;1,7;0,09;14,86;15,24;18,34;18,4;15,33;10,15;5;1,92;0,57;0,18;18,41;12,61;16,54;19,19;16,93;10,82;4,43;0,99;0,08;18,15;18,36;20,61;18,36;12,01;6,79;3,4;1,48;0,66;0,17;0;8,15;6,41;13,37;19,12;22,31;18,03;10,22;2,26;0,13;8,38;11,35;17;20,61;16,16;13,34;7,77;3,3;1,72;0,37;0;17,89;12,29;16,38;19,19;17,21;11,19;4,73;1,06;0,08;17,66;18;20,43;18,48;12,22;7,13;3,62;1,57;0,71;0,18;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Urbana;Capital;214,44;223,33;254,27;250,04;272,92;266,85;300,57;295,67;274,11;268,09;3,51;8,15;11,28;15,62;18,93;17,84;12,84;7,48;3,21;1,13;1,72;5,06;10,26;15,95;19,12;18,05;14,42;9,06;4,37;1,54;0,46;17,61;12,38;14,93;17,33;17,02;12,65;6,23;1,79;0,07;16,42;15,24;18,35;18,32;15,19;9,49;4,55;1,67;0,57;0,18;20,72;12,17;15,62;17,66;16,56;11,14;4,91;1,13;0,09;20,7;18,58;20,3;17,26;11,72;6,25;3,01;1,28;0,65;0,25;0,01;9,34;6,12;9,29;16,83;21,7;20,78;14,06;1,88;0;10,61;11;16,12;18,33;14,91;11,34;8,38;4,88;3,59;0,82;0;20,23;11,91;15,35;17,63;16,78;11,56;5,3;1,16;0,08;20,27;18,26;20,12;17,31;11,85;6,47;3,24;1,43;0,78;0,27;0,01
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Urbana;Interior;210,94;220,17;257,14;255,1;276,33;272,21;298,34;291,71;277,31;273,08;3,58;9,08;12,47;16,47;18,96;17,13;11,85;6,68;2,79;0,99;1,75;5,94;11,01;17,32;19,51;16,99;13,05;8,34;4,05;1,49;0,54;14,8;12,31;15,76;18,23;17,86;13,05;6,13;1,75;0,11;13,6;14,84;18,16;18,54;15,76;10,77;5,42;2,13;0,6;0,19;16,48;12,57;16,92;20,22;17,5;10,94;4,34;0,96;0,08;16,4;17,93;20,72;19,05;12,4;7,27;3,75;1,66;0,69;0,13;0;6,81;6,12;14,73;20,25;23,05;17,68;8,31;2,81;0,25;7,32;11,88;17,31;22,11;16,06;14,05;7,92;2,17;1,07;0,11;0;16,05;12,28;16,82;20,22;17,75;11,24;4,51;1,05;0,09;15,99;17,66;20,57;19,19;12,56;7,57;3,94;1,68;0,7;0,13;0
5;Centro-Oeste;Total - Federal, Estadual e Municipal;Urbana;Total;212,03;221,15;256,22;253,49;275,11;270,29;299,12;293,1;276,16;271,29;3,56;8,79;12,1;16,21;18,95;17,35;12,16;6,93;2,92;1,03;1,74;5,67;10,78;16,89;19,39;17,32;13,48;8,56;4,15;1,51;0,51;15,7;12,33;15,49;17,95;17,59;12,92;6,16;1,76;0,1;14,5;14,97;18,22;18,47;15,58;10,36;5,14;1,98;0,59;0,19;18;12,42;16,45;19,3;17,17;11,01;4,54;1,02;0,08;17,94;18,17;20,57;18,41;12,15;6,9;3,48;1,52;0,67;0,17;0;7,69;6,12;12,83;19,05;22,57;18,77;10,32;2,49;0,16;8,47;11,57;16,9;20,79;15,66;13,1;8,08;3,12;1,96;0,36;0;17,55;12,15;16,29;19,29;17,4;11,35;4,79;1,09;0,09;17,53;17,88;20,41;18,51;12,31;7,17;3,69;1,59;0,73;0,18;0
